ID_PRODUTO;CODIGO;PRODUTO;CUSTO;VENDA;STATUS
877;7896508200034;AÇÚCAR REFIN. ALTO ALEGRE 1KG;2,69;3,99;Ativo
1004;7896894900051;AÇÚCAR REFINADO CARAVELAS 1KG;2,59;3,99;Ativo
1406;7896032501010;AÇÚCAR REFINADO DA BARRA 1KG;3,28;4,59;Ativo
1374;7896109801005;AÇÚCAR REFINADO GUARANI 1KG;3,30;3,99;Ativo
3556;7895000319015;AÇÚCAR REFINADO QUALITÁ 1KG;2,19;3,99;Ativo
9703;7898187830038;AÇUCAR STA ISABEL EXT FINO 1KG;2,99;3,99;Ativo
3080;7891910007004;ACUCAR UNIAO DOÇUCAR 1KG;6,19;8,99;Ativo
2986;7891910007110;ACUCAR UNIAO GLACUCAR 1KG;3,69;5,49;Ativo
5280;7891910020089;AÇÚCAR UNIÃO NATURALE 1KG;5,69;9,99;Ativo
2985;7891910020034;ACUCAR UNIAO ORGANICO 1KG;6,69;9,49;Ativo
1960;7891959014612;AÇUCAR UNIÃO.CRISTALÇUCAR 1KG;3,49;5,49;Ativo
7755;7896001210097;ADOCANTE 100% STEVIA LINEA 25ML;5,33;7,49;Ativo
2983;7896094906020;ADOCANTE ADOCYL COM STEVIA 80ML;0,00;5,99;Ativo
2984;7896094914070;ADOCANTE ADOCYL COM SUCRALOSE 80ML;0,00;6,99;Ativo
8522;7896569405737;ADOCANTE ASSUGRIN 100ML;2,17;2,99;Ativo
1736;7896060010492;ADOÇANTE ASSUGRÍN TRAD 100ML;2,79;2,79;Ativo
779;78900769;ADOÇANTE DOCE MENOR 100ML;1,99;2,99;Ativo
12161;7896001282414;ADOCANTE LINEA STEVIA 100% 60ml;6,12;9,99;Ativo
8847;7896001210103;ADOCANTE LIQ LINEA STEVIA 60ML;10,64;14,99;Ativo
2941;7891104393104;ADOÇANTE LIQ. ADOCYL 100ML;2,98;4,99;Ativo
2151;7898286202231;ADOÇANTE LIQ. MARATÁ 100ML;2,79;4,29;Ativo
9795;7896001282421;ADOCANTE LIQ.SUCRALOSE LINEA 75ML;9,88;14,99;Ativo
7756;7896001250611;ADOCANTE SUCRALOSE LINEA 25ML;2,92;7,99;Ativo
12105;7891910020096;ADOCANTE UNIAO FIT 500G;2,88;4,99;Ativo
10742;7897744505952;AEROSSOL COALA FLOR DE CACTO 400ML;8,00;14,99;Ativo
4295;7896092502378;AFTER ASKOV LIMAO 275ML;3,69;5,49;Ativo
1420;7898906467248;ÁG. MINERAL CRISTAL GOLD 1.5L;1,09;2,49;Ativo
1419;7898907378321;ÁG. MINERAL CRISTAL GOLD 510ML;0,49;0,99;Ativo
1251;7896947052195;ÁG. OXIG. 20 CREM. AVANTE 90ML;0,00;1,99;Ativo
1250;7896902210561;ÁG. OXIG. 20 CREM. FARMAX 90ML;0,49;0,99;Ativo
1252;7896947053192;ÁG. OXIG. 30 CREM. AVANTE 90ML;0,00;1,99;Ativo
1249;7896902210608;ÁG. OXIG. 30 CREM. FARMAX 90ML;0,00;4,99;Ativo
1341;7896083800032;ÁG. SANITÁRIA SUPER CANDIDA 1L;2,75;4,99;Ativo
88;1596;AGRIÃO HIDROPONICO CADA;2,90;4,49;Ativo
2442;7898936312808;AGRIÃO MORITA CADA;2,90;4,49;Ativo
2764;7891991013789;AGUA AMA S/GAS 500ML;1,00;1,49;Ativo
323;6000;AGUA AQUANA GALAO 20L;3,20;8,00;Ativo
10059;7896279000420;AGUA AQUANA GARRAFAO 20L S/G;6,00;13,00;Ativo
1485;7896607100044;ÁGUA ARDEN. ADOÇADA PITU 350ML;4,19;5,99;Ativo
3716;7891025102113;AGUA BONAFONT 500ML;0,96;1,49;Ativo
2301;7891025700104;AGUA BONAFONT 6.25 L;7,25;9,99;Ativo
4539;7891025106616;ÁGUA BONAFONT KIDS 330ML;3,05;4,49;Ativo
9754;7894900523003;AGUA C GAS MELANCIA 510ML;2,44;3,49;Ativo
5954;7898950286260;AGUA C/GAS CRISTAL 510ML;1,99;2,49;Ativo
7723;7894900531015;AGUA C/GAS CRSTAL 1.5L;2,93;4,49;Ativo
7358;7894900531206;AGUA C/GAS CRYSTAL VIP 350ML;2,15;3,49;Ativo
8583;7896004401843;AGUA COCO MAIS COCO 1L;6,54;9,99;Ativo
7367;7898950286253;AGUA CRISTAL COPO 300ML;0,59;0,99;Ativo
3730;7894900530056;AGUA CRISTAL S GAS 5L;8,94;12,99;Ativo
2094;7898950286215;AGUÁ CRISTAL SEM GÁS 6L;5,25;8,99;Ativo
330;6007;AGUA CRYSTAL 1.5L FARDO C/ 6UN;8,10;11,99;Ativo
331;6008;AGUA CRYSTAL 510ML FARDO C/ 12UN;8,10;11,99;Ativo
3083;7894900531008;AGUA CRYSTAL C/GAS 500ML;2,00;2,99;Ativo
324;6001;AGUA CRYSTAL GALAO 20L;2,90;9,00;Ativo
10865;7894900530209;AGUA CRYSTAL VIP SEM GAS PET 350ML;1,91;3,49;Ativo
4334;7898967406415;AGUA DE COCO + MARACUJA BACANA 200ML;1,06;1,99;Ativo
4335;7898967406408;AGUA DE COCO + MELANCIA BACANA 200ML;1,06;1,99;Ativo
4333;7898323456580;AGUA DE COCO BACANA 200ML;1,06;1,99;Ativo
422;7152;AGUA DE COCO C/MARACUJA 200ML;0,00;0,00;Ativo
2697;7896004401652;AGUA DE COCO C/MARACUJA 200ML;1,19;1,99;Ativo
7344;751320708991;AGUA DE COCO C/MARACUJA 200ML;1,49;2,49;Ativo
7343;751320708984;AGUA DE COCO C/MELANCIA 200ML;1,68;2,49;Ativo
7342;751320388865;AGUA DE COCO C/MORANGO 200ML;1,49;2,49;Ativo
12281;7898370103550;AGUA DE COCO COCO DO VALE 1L;7,05;9,99;Ativo
4974;609963043811;AGUA DE COCO COKO 200ML;0,99;1,99;Ativo
5961;618341739178;AGUA DE COCO COKO 200ML;0,99;1,99;Ativo
7743;7898596082752;AGUA DE COCO COPRA 1L;7,99;11,49;Ativo
3430;7894900614008;AGUA DE COCO DEL VALLE 200ML;1,25;1,99;Ativo
6034;7896016608766;AGUA DE COCO DUCOCO 1L;6,51;9,99;Ativo
1495;7896016603341;ÁGUA DE COCO DUCOCO 200ML;1,59;2,99;Ativo
1800;7896828000239;AGUA DE COCO KERO COCO 1L;9,52;14,99;Ativo
1072;7896828000017;ÁGUA DE COCO KERO COCO 200ML;1,92;2,99;Ativo
1529;7896004401997;ÁGUA DE COCO LEVE COCO 200ML;0,99;1,79;Ativo
3962;7896004401836;AGUA DE COCO MAIS COCO 200ML;1,39;1,99;Ativo
9265;7898641871294;AGUA DE COCO NOCOKO 200ML;1,09;1,79;Ativo
6131;7896000593764;AGUA DE COCO PURO COCO 180ML;1,69;2,49;Ativo
6035;7896000583772;AGUA DE COCO PURO COCO 1L;6,00;9,49;Ativo
10175;751320388827;AGUA DE COCO QUADRADO 1L;6,49;9,99;Ativo
4239;751320388827;AGUA DE COCO QUADRADO 1L;6,80;9,99;Ativo
10176;751320333650;AGUA DE COCO QUADRADO 200ML;1,51;2,99;Ativo
4599;751320333650;AGUA DE COCO QUADRADO 200ML;2,13;2,99;Ativo
2306;7896004401409;ÁGUA DE COCO SOCOCO 1L;9,67;13,99;Ativo
1620;7896004400358;ÁGUA DE COCO SOCOCO 200ML;1,99;2,79;Ativo
5388;7896004401744;AGUA DE COCO SOCOCO 330ML;4,19;5,99;Ativo
7793;7896004402116;AGUA DE COCO SOCOCO FRUTAS V 200ML;2,00;2,99;Ativo
7774;7896005310878;AGUA DE COCO TIAL 1L;5,99;8,99;Ativo
7930;7896005310977;AGUA DE COCO TIAL 200ML;2,01;2,99;Ativo
4111;7896213006242;ÁGUA E SAL VITARELLA 350G;4,59;5,99;Ativo
4995;7896828000482;AGUA KERO COCO 330ML;4,23;6,99;Ativo
4031;7898341020060;AGUA LEGITIMA 1.5L;1,16;1,99;Ativo
5157;7898341020114;AGUA LEGITIMA COPO 305ML;0,50;1,00;Ativo
3659;7896089500202;AGUA LINDOYA SENSE S/GAS 510ML;0,49;0,99;Ativo
999;7896065870497;ÁGUA M. C/ GÁS MINALBA 510ML;1,25;2,25;Ativo
1863;7896279000598;ÁGUA MIN COM.GÁS PETRÓP.500ML;1,23;1,99;Ativo
1862;7898950286185;ÁGUA MIN.CRISTAL CLASSIC 1.5L;1,50;2,99;Ativo
2217;7894900530001;ÁGUA MIN.CRYSTAL S/ GÁS 500ML;1,69;2,49;Ativo
5052;7896065880540;AGUA MINALBA C/GAS 310 ML;1,05;1,75;Ativo
10793;7896065810592;AGUA MINER MINALBA S/GAS 5L;9,56;14,99;Ativo
1865;7896279001373;ÁGUA MINERAL ALKA+9.1 330ML;1,00;1,99;Ativo
5098;7891025117643;AGUA MINERAL BONAFONT C/GAS 1.36L;2,09;2,99;Ativo
1383;7898906467309;ÁGUA MINERAL CLARÍSSIMA 1.5L;1,49;2,29;Ativo
1078;7898906467316;ÁGUA MINERAL CLARÍSSIMA 510ML;0,00;1,49;Ativo
1866;7898950286178;ÁGUA MINERAL CRISTAL 510ML;0,74;1,50;Ativo
10313;7898950286246;AGUA MINERAL CRISTAL CLASSIC 200ML;0,00;1,00;Ativo
11065;7894900530148;AGUA MINERAL CRYSTAL  COPO 310ML;1,40;2,25;Ativo
2264;7894900530278;AGUA MINERAL CRYSTAL 1.5ML;2,13;3,99;Ativo
6141;7894900530025;AGUA MINERAL CRYSTAL 1L;2,77;3,99;Ativo
734;7898386200106;ÁGUA MINERAL FRESCCA 1.5ML;1,39;1,99;Ativo
733;7898386200083;ÁGUA MINERAL FRESCCA 510ML;0,49;1,49;Ativo
1864;7896279001137;ÁGUA MINERAL KIDS PETRÓP.250ML;1,00;1,99;Ativo
4986;7898341020077;AGUA MINERAL LEGITIMA C/GAS 510ML;0,99;1,75;Ativo
2020;7898950286062;ÁGUA MINERAL LEVISSIMA 510ML;0,42;0,75;Ativo
4822;7896089500424;AGUA MINERAL LINDOIA 1.5;1,79;2,49;Ativo
3187;7896065880069;AGUA MINERAL MINALBA 510ML;1,10;1,99;Ativo
3932;7896065880106;AGUA MINERAL MINALBA S/G 1.5L;3,21;4,49;Ativo
5720;7898302640061;AGUA MINERAL MUNDI 305ML;0,50;0,79;Ativo
5195;7896279000611;AGUA MINERAL PETROPOLIS C/GAS 1.5L;2,09;2,99;Ativo
8853;7897123883022;AGUA MINERAL PRATA 1.5L;3,64;5,49;Ativo
8854;7897123883220;AGUA MINERAL PRATA 2.5L;6,54;9,49;Ativo
4741;3700123302360;AGUA MINERAL PUREZA VITAL 510ML;0,89;1,49;Ativo
9500;7896062801227;AGUA MINERAL SAO LOURENCO 300ML;1,77;2,99;Ativo
263;3763;ÁGUA OX. VOL 30 70ML;0,00;2,49;Ativo
5067;7896221800108;ÁGUA OX. VOL 30 70ML;2,29;3,49;Ativo
3532;7896221800092;ÁGUA OX.CR.20 VOL.70ML;2,29;3,49;Ativo
3531;7896221800115;ÁGUA OX.CR.40 VOL.70ML;2,29;3,49;Ativo
8050;7896213300050;AGUA OXIGENADA 20VL BEIRA ALTA 90ML;1,95;2,99;Ativo
7100;7896213300111;AGUA OXIGENADA 40 BEIRA ALTA 90ML;1,95;2,99;Ativo
7394;7896213300081;AGUA OXIGENADA B/ALTA VL30 90ML;1,95;2,99;Ativo
8814;7896679229131;AGUA OXIGENADA IDEAL V10 70ML;1,95;2,99;Ativo
3423;7896279000604;ÁGUA PETRÓPOLIS 1.5L;1,85;2,69;Ativo
366;6846;AGUA PETROPOLIS 20L / RETIRA;10,00;17,00;Ativo
3435;7896279000567;AGUA PETROPOLIS 310ML S/GAS;0,59;0,75;Ativo
3424;7896279000581;ÁGUA PETRÓPOLIS 500ML;0,49;0,99;Ativo
6295;7896279000819;AGUA PETROPOLIS PAULISTA PH9.09 20L;8,00;19,99;Ativo
2785;7896219700038;AGUA SANI.DACLOR 2L;2,89;4,99;Ativo
1915;7896083800155;AGUA SANI.SUPER CANDI. 2L;5,80;8,49;Ativo
1916;7896524726518;AGUA SANI.SUPREMA. 2L;3,29;5,99;Ativo
9704;7896098904664;AGUA SANI.YPÊ 5L;8,99;15,99;Ativo
10208;7896013105695;AGUA SANIT OLIMPO 5L;6,49;9,49;Ativo
7149;2789652472615;AGUA SANIT SUPREMA 5L;10,99;15,99;Ativo
6208;7898005490765;AGUA SANITARIA AGI FACIL 1L;1,85;2,69;Ativo
6042;7898005490741;AGUA SANITARIA AGI FACIL 2L;3,29;4,49;Ativo
6524;7898399140109;AGUA SANITARIA BELEZA DE CANDIDA 1L;1,83;2,59;Ativo
6523;7898399140215;AGUA SANITARIA BELEZA DE CANDIDA 2L;3,00;4,29;Ativo
2122;7896105500018;AGUA SANITARIA CANDURA 1L;2,49;3,99;Ativo
3213;7896105500094;AGUA SANITARIA CANDURA 2L;4,26;7,49;Ativo
9743;7896105500902;AGUA SANITARIA CANDURA 5L;9,79;14,99;Ativo
9664;7896090300075;AGUA SANITARIA CONDE 1L;1,85;2,99;Ativo
8095;7896090300129;AGUA SANITARIA CONDE 2L;3,15;4,49;Ativo
4056;7896219700014;AGUA SANITARIA DACLOR 1L;1,75;2,69;Ativo
8953;7898959127182;AGUA SANITARIA DONA CLARA 1L;1,99;2,99;Ativo
5771;7896013100461;AGUA SANITARIA OLIMPIO 1L;1,79;2,99;Ativo
4763;3789601310561;AGUA SANITARIA OLIMPIO 2L;2,99;5,49;Ativo
8579;7896083800018;AGUA SANITARIA QBOA 1L;3,35;4,99;Ativo
3337;7896213500016;AGUA SANITARIA SALTE 1L;1,80;2,49;Ativo
3336;7896213500108;AGUA SANITARIA SALTE 2L;2,90;3,99;Ativo
10907;7896083800254;AGUA SANITARIA SUPER CANDIDA 5L;12,19;17,49;Ativo
1046;7896524726457;ÁGUA SANITÁRIA SUPREMA 1L;2,39;3,99;Ativo
3765;7896381502102;AGUÁ SANITÁRIA TAY 1L;1,99;2,99;Ativo
3705;2789638150230;ÁGUA SANITÁRIA TAY 2L;3,99;5,79;Ativo
3800;7896527702663;AGUA SANITARIA TRIEX 2L;2,99;4,49;Ativo
1535;7896098904671;ÁGUA SANITÁRIA YPÊ 1L;3,08;4,79;Ativo
2982;7896098904732;AGUA SANITARIA YPE 2L;4,49;6,99;Ativo
1717;7896098904688;ÁGUA SANITÁRIA YPÊ 2L;5,45;8,49;Ativo
8907;7896083800025;AGUA SANITAROA QBOA 2L;5,79;8,49;Ativo
7351;7896062802354;AGUA SAO LOURENCO S/GAS 510ML;1,65;2,49;Ativo
6534;7894900524017;AGUA SMARTWATER 591ML;3,94;5,99;Ativo
7128;7894900524505;AGUA SMARTWATER C/GAS 591ML;4,64;6,49;Ativo
2173;7894900360394;AGUA TÔNI SHWEPPES 220ML S/AÇU;1,56;2,49;Ativo
2766;7891991002240;AGUA TÔNICA ANTARTICA 350ML;2,83;3,99;Ativo
8102;7898915949971;AGUA TONICA CID. IMPERIAL 350ML;2,80;3,99;Ativo
8103;7898915949988;AGUA TONICA CID. IMPERIAL ZERO 350ML;2,80;3,99;Ativo
9480;7896607100860;AGUAR.PITU AMARELINHA 350ML;3,79;5,99;Ativo
6952;7896607100877;AGUAR.PITU LIMÃO MEL 350ML;4,05;6,99;Ativo
7244;7898967324009;AGUARDENTE KARIRI 960ML;13,29;18,99;Ativo
6385;7896607100303;AGUARDENTE PITU 473ML;4,00;7,49;Ativo
6384;7896607100532;AGUARDENTE PITU 710ML;8,02;11,99;Ativo
10173;7896607100013;AGUARDENTE PITU S/BANANA 350ML;4,69;6,99;Ativo
10172;7896607100006;AGUARDENTE PITU S/CAJU 350ML;4,89;6,99;Ativo
8480;7898941789015;AGUARDENTE VELHOTE 470ML;1,99;2,79;Ativo
5545;7896194701617;AGUIA GIRASSOL GRAUDO 250G;3,40;5,99;Ativo
6187;7896194702461;AGUIA MIST P/CALOPSITAS 500G;6,38;9,99;Ativo
5546;7896194701402;AGUIA MIST P/PAPAGAIO 390G;6,44;9,99;Ativo
5544;7896194701358;AGUIA MIST P/PERIQUITO 500G;5,58;7,99;Ativo
7037;7891132080038;AJI SAL CHURRASCO 500G;5,93;8,99;Ativo
166;2143;AJI-*NO-MOTO 36G;2,45;3,49;Ativo
2591;7891132010080;AJI-*NO-MOTO 36G;3,09;4,99;Ativo
1975;7891132012015;AJI-NO-MOTO REFIL 100G;5,24;8,49;Ativo
4425;7898016923269;ALCAPARRAS IMPERADOR 170G;7,50;11,49;Ativo
516;7899638367615;ALCATRA BOVINO KG;38,60;57,99;Ativo
8967;7898917671221;ALCCOL TUPI 70 500ML;4,95;6,99;Ativo
4627;7898951180789;ALCOLL LUAR 70 INPM 1L;6,99;9,99;Ativo
8330;609963488544;ALCOLL PERFECT HOSPITALAR 70 INPM 1L;7,29;10,49;Ativo
2434;7898910095352;ALCOLL TUPI 70 1L;6,79;9,49;Ativo
3717;7896090704316;ALCOLL ZULU 70 INPM 1L;7,99;10,99;Ativo
10150;7898973549052;ALCOOL 70 INPM SAFRA 1L GEL;4,99;7,99;Ativo
5414;7899673301827;ALCOOL 70° POTI 1L;6,99;9,99;Ativo
3072;7897534809468;ALCOOL ASSEPTGEL 70% 1L;6,90;9,99;Ativo
6909;7898917671153;ALCOOL BACTERICIDA 46.2 TUPI 1L;5,19;7,49;Ativo
4466;7898951180680;ALCOOL EM GEL LUAR MÁGICO 500G;6,74;9,99;Ativo
2820;7898650860814;ALCOOL EM GEL LUAR PERF 300G;3,85;5,99;Ativo
4467;7892141955805;ALCOOL EM GEL TOP 500G;8,49;9,99;Ativo
2581;7896090704507;ALCOOL EM GEL ZULU 500G;6,50;8,99;Ativo
8056;7898288820044;ALCOOL FLOPS 46 1L;5,71;8,49;Ativo
8057;7898288820051;ALCOOL FLOPS 46 500ML;3,83;5,49;Ativo
5458;7898944856110;ALCOOL GEL 70° SAFRA 1L;5,59;7,99;Ativo
6205;7898951180161;ALCOOL GEL ACENDEDOR LUAR 400G;4,79;7,49;Ativo
8884;7896090704460;ALCOOL GEL COPERALCOOL 400G;9,90;13,99;Ativo
3334;7896279121132;ÁLCOOL GEL HIGIENIZANTE 60ML STARLUX;3,22;4,99;Ativo
7735;7899673302299;ALCOOL GEL POTI 500ML;4,00;5,99;Ativo
1363;7897075133817;ÁLCOOL GEL SHOXX 70° 220ML;6,50;7,99;Ativo
7621;7898360980055;ALCOOL GEL TUPI 70 500G;4,56;6,49;Ativo
4749;7896090704491;ALCOOL GEL ZULU EUCALIPTO 500G;8,65;12,99;Ativo
4470;619205021378;ÁLCOOL LIQUIDO 70 NOVA VERA 1L;6,89;10,49;Ativo
5968;7899673300035;ALCOOL LIQUIDO 70 POTI 1L;0,00;9,99;Ativo
4653;7898255676773;ALCOOL LIQUIDO 70º;6,99;10,49;Ativo
5084;7898650860494;ALCOOL LIQUIDO BACTERICIDA 1L;5,00;7,49;Ativo
8740;609963488599;ALCOOL PERFECT 46.2 1L;5,39;7,49;Ativo
7982;7898944856035;ALCOOL SAFRA 46.2 1L;5,30;7,99;Ativo
7766;7898944856271;ALCOOL SAFRA 70%INPM 1L;6,99;9,99;Ativo
4004;7898952156080;ALCOOL SULMAR 1L;5,30;7,99;Ativo
3071;7892141955737;ALCOOL TOP 46% 1L;5,69;7,99;Ativo
1337;7898360980314;ÁLCOOL TUPI 46.2 CITRONELA 1L;0,00;5,99;Ativo
1573;7898910095376;ÁLCOOL TUPI EUCALIP. 46.2° 1L;0,00;5,99;Ativo
1045;7898910095185;ÁLCOOL TUPI NEUTRO 46.2° 1L;0,00;3,99;Ativo
2368;7896090704804;ALCOOL ZUMBI 1L;4,79;6,99;Ativo
7620;7896090704576;ALCOOL ZUMBI C/BICARBONATO 1L;3,56;4,99;Ativo
3854;7898269496688;ALCOOL/GEL 70%;5,99;7,99;Ativo
5148;7896090704767;ALCOOL+BICARBONATO ZULU  1L;4,56;7,49;Ativo
4931;7896067003671;ALECRIM CORDEIRO 10G;1,38;2,49;Ativo
1510;7897457624148;ALECRIM DESIDRATADO BAMBU 10G;0,90;1,79;Ativo
34;32;ALFACE AMERICANA CADA;4,50;6,99;Ativo
6851;736532171108;ALFACE AMERICANA MORITA;4,50;5,99;Ativo
268;3983;ALFACE BICOLOR UN;3,00;4,49;Ativo
24;22;ALFACE CRESPA CADA;2,50;3,99;Ativo
193;2513;ALFACE LISA CADA;2,00;2,99;Ativo
4531;736532171382;ALFACE LISA MINI CX;4,50;5,99;Ativo
154;1999;ALFACE LISO UNIDADE;0,00;1,99;Ativo
195;2515;ALFACE MIMOSA CADA;2,50;3,99;Ativo
194;2514;ALFACE ROXO CADA;0,80;1,99;Ativo
9726;7898527636429;ALFAJOR DELICIA DE MINAS 30G;2,40;3,49;Ativo
6857;7896224410113;ALGODÃO APOLO CX 25G;1,22;2,99;Ativo
9791;7898095296490;ALGODAO BOLA BRANCA COTTON 40G;3,20;4,99;Ativo
1287;7898108612477;ALGODÃO BOLA SAN CARE 25G;0,00;1,99;Ativo
7083;7898095296513;ALGODAO CX COTTON 25G;2,25;3,49;Ativo
7642;7898095297954;ALGODAO DISCO COTTON 37G;5,05;7,49;Ativo
2280;7898909332628;ALGODÃO EM ROLO 25G;1,39;2,49;Ativo
9038;7898095296520;ALGODAO HIDROFILO COTTON 50G;4,25;6,49;Ativo
10979;7898909332635;ALGODAO ROLO USE IT 50G;2,59;3,89;Ativo
632;7897457620003;ALHO FRITO BAMBU 20G;0,90;1,79;Ativo
6452;7896067004876;ALHO FRITO CORDEIRO 30G;2,84;3,99;Ativo
9137;7898944855137;ALHO FRITO DAI 80G;4,58;6,99;Ativo
1920;7896321150868;ALHO FRITO SUPER ALHO 100G;7,19;9,99;Ativo
23;21;ALHO GRANEL KG;18,00;19,99;Ativo
12386;7898913066564;ALHO PICADO KAMAR 200G;2,79;3,99;Ativo
617;7898273551083;ALHO POTE URSO S/ PIMENTA 200G;1,75;2,79;Ativo
615;7898273551021;ALHO POTE URSO S/ SAL 160G;2,38;3,49;Ativo
620;7898273551090;ALHO POTE URSO T. BAIANO 200G;1,75;2,79;Ativo
619;7898273551076;ALHO POTE URSO T. MINEIRO 200G;1,75;2,79;Ativo
618;7898273559065;ALHO POTE URSO TEMP. TUDO 200G;1,75;2,79;Ativo
74;1456;ALHO PURO SUPER ALHO 200G;3,39;4,79;Ativo
7536;7898944855069;ALHO TRITURADO DAI 200G;2,79;4,19;Ativo
8780;7898913066007;ALHO TRITURADO FAZENDA 160G;2,20;2,49;Ativo
8781;7898913066038;ALHO TRITURADO FAZENDA 400G;5,20;5,49;Ativo
5103;7898924867013;ALHO TRITURADO OKKER 200G;3,60;5,49;Ativo
755;7896100502499;ALIANÇA DE UVA INTG. 1L;4,99;7,49;Ativo
753;7896100501829;ALIANÇA SUCO DE UVA INT. 1.5L;8,99;11,99;Ativo
5167;7891060025439;ALICATE DE CUTICILA MUNDIAL BORBOLETA;7,12;11,99;Ativo
2827;7891060679724;ALICATE DE CUTICILA MUNDIAL CLASSIC 522;15,82;22,49;Ativo
5166;7891060773071;ALICATE DE CUTICILA MUNDIAL SANDY;7,12;11,99;Ativo
6859;7891060969504;ALICATE P/ CUTICULAS PROFISSIONAL MUNDIAL 777;25,07;35,99;Ativo
2775;7891095002498;ALIM BASE GLICOSE YOKI 350G;9,16;13,79;Ativo
7872;7894000021249;ALIM. BASE GLICOSE KARO 350G;14,51;20,99;Ativo
5963;7899306005795;ALIM. BAWWAW CARNE VEG. 50G;2,70;3,99;Ativo
3102;7896029007013;ALIM. WHISKAS S.CARNE 500G;10,86;15,99;Ativo
3101;7896029007020;ALIM. WHISKAS S.PEIXE 500G;10,86;15,99;Ativo
4838;7896000597120;ALIM.AMENDOA ZERO 1L;7,79;10,99;Ativo
1770;7891000049075;ALIM.NELTLE GEMA.OVO.LEG.115G;2,99;4,29;Ativo
2974;7891000049020;ALIM.NESTLE BANANA E AVEIA 115G;3,03;4,99;Ativo
4907;7891000049068;ALIM.NESTLE CARNE LEG.MANDIOQUINHA 115G;4,59;6,49;Ativo
2639;7891000049273;ALIM.NESTLE LAGUMES E CARNE 115G;4,59;6,49;Ativo
2640;7891000049099;ALIM.NESTLE MAC. LEG. CARN 115G;3,03;4,49;Ativo
1767;7891000049051;ALIM.NESTLE MAC.LEG.FGO 115G;3,89;4,99;Ativo
3206;7896029087336;ALIM.PEDIGREE ADULTO ESSENCIAL 900G;10,86;19,99;Ativo
2628;7896029069196;ALIM.PEDIGREE RAÇAS PEQ.1KG;17,00;23,99;Ativo
6250;7896029046746;ALIM.PEDIGREE SABOR CARNE 100G;2,32;3,99;Ativo
2463;7896029022245;ALIM.PEDIGREE SABOR CARNE 100G;2,45;3,49;Ativo
2929;7896029022276;ALIM.PEDIGREE SABOR CORDEIRO 100G;2,65;3,99;Ativo
3788;7896064104128;ALIM.SOJA CAMPO BELO 500G;4,99;7,49;Ativo
10333;7896045115365;ALIM.TRÊS CORAÇÕES.CHOCOLATTO 350G;6,91;9,99;Ativo
9553;7896013521983;ALISANTE HENE PELUCIA FORTE 180G;7,27;10,99;Ativo
9552;7896013521976;ALISANTE HENE PELUCIA MEDIO 180G;7,27;10,99;Ativo
758;7896756802677;ALMADÉN VINHO MERLOT 750ML;12,99;19,99;Ativo
4744;7896031221889;ALMONDEGA BORDON 420G;10,00;14,99;Ativo
547;9046;ALMONDEGAS CONGELADA KG;23,00;29,99;Ativo
6249;7891164020101;ALMONDENGAS DE CARNE AURORA 500G;16,01;22,99;Ativo
12233;7898933653119;BISC DO NORTE FOL FOLHADA 400G;6,40;8,99;Ativo
4413;7896023600432;BISC DUCHEN CHOCOLATE 123G;1,29;1,99;Ativo
8300;7898047045077;BISC FOLHADO S/COCO ALDA REINA 400G;6,00;8,99;Ativo
7942;7896064204576;BISC GALINHA PINTADINHA SANTA ED. 100G;1,56;2,49;Ativo
7944;7896064205559;BISC HELLO KITTY SANTA ED. 100G;1,56;2,49;Ativo
2237;7891000304839;BISC INT. NESFIT C BANANA 160G;2,95;4,49;Ativo
2236;7891000304594;BISC INT. NESFIT C/ MOR. 160G;2,79;3,99;Ativo
8325;7896283007415;BISC JASMINE CACAU E CEREAL 75G;3,39;4,99;Ativo
8324;7896283006494;BISC JASMINE MARACUJA E CHIA 75G;3,39;4,99;Ativo
8341;7898021630817;BISC KELECK MINEIRO 150G;5,91;8,99;Ativo
7044;7896058259018;BISC LEITE C/GOTAS TRIUNFO 248G;4,94;6,99;Ativo
9302;7891340365392;BISC LOOK COOKIES E CREAM 55G;2,19;3,49;Ativo
8276;7891340365576;BISC LOOK S/BRIGADEIRO 55G;2,02;2,99;Ativo
8227;7898406230823;BISC LUANITOS S/CHOCOLATE 110G;1,26;1,49;Ativo
8226;7898406230854;BISC LUANITOS S/FLORESTA NEGRA 110G;1,26;1,49;Ativo
8228;7898406230830;BISC LUANITOS S/MORANGO 110G;1,26;1,49;Ativo
10954;7891203058201;BISC MAISENA CHOCOLATE 400G;6,23;8,99;Ativo
8991;7891962032450;BISC MAIZENA BAUDUCCO 170G;2,75;3,99;Ativo
6008;7896003739138;BISC MAIZENA MARILAN 350G;0,00;5,99;Ativo
7605;7896486206837;BISC MAIZENA PRODASA 400G;3,01;4,99;Ativo
10896;7896058259360;BISC MAIZENA TORTUGUITA 170G;2,83;3,99;Ativo
4387;7896003710199;BISC MAIZENA VIVALE 300G;2,99;4,99;Ativo
6154;7896085087035;BISC MAIZENA ZABET 350G;5,19;7,29;Ativo
8024;7896213006389;BISC MARIA DE LEITE VITARRELA 350G;4,13;5,99;Ativo
5289;7896003738230;BISC MARILAN BAUNY 90G;1,19;1,99;Ativo
5287;7896003737929;BISC MARILAN CHOCOLATE 90G;1,19;1,99;Ativo
8290;7896003738568;BISC MARILAN COCO 350G;4,42;6,49;Ativo
